codMunRes,ano,mes,rhum
1200500,2003,7,77.04838709677419
1200500,2003,8,68.73387096774194
1200500,2003,9,70.53333333333333
1200500,2003,10,75
1200500,2003,11,86.61666666666666
1200500,2003,12,86.73387096774194
1200609,2003,1,93.45967741935483
1200609,2003,2,95.34821428571429
1200609,2003,3,94.7258064516129
1200609,2003,4,95.425
1200609,2003,5,95.83064516129032
1200609,2003,6,89.45833333333333
1200609,2003,7,83.18548387096774
1200609,2003,8,74.78225806451613
1200609,2003,9,75.10833333333333
1200609,2003,10,80.95967741935483
1200609,2003,11,88.03333333333333
1200609,2003,12,89.78225806451613
1200708,2003,1,88.84677419354838
1200708,2003,2,95.33035714285714
1200708,2003,3,94.58870967741936
1200708,2003,4,93.5
1200708,2003,5,92.49193548387096
1200708,2003,6,84.04166666666667
1200708,2003,7,77.04838709677419
1200708,2003,8,68.73387096774194
1200708,2003,9,70.53333333333333
1200708,2003,10,75
1200708,2003,11,86.61666666666666
1200708,2003,12,86.73387096774194
1200807,2003,1,88.84677419354838
1200807,2003,2,95.33035714285714
1200807,2003,3,94.58870967741936
1200807,2003,4,93.5
1200807,2003,5,92.49193548387096
1200807,2003,6,84.04166666666667
1200807,2003,7,77.04838709677419
1200807,2003,8,68.73387096774194
1200807,2003,9,70.53333333333333
1200807,2003,10,75
1200807,2003,11,86.61666666666666
1200807,2003,12,86.73387096774194
1300029,2003,1,94.83870967741936
1300029,2003,2,96.09821428571429
1300029,2003,3,95.88709677419355
1300029,2003,4,95.83333333333333
1300029,2003,5,96.46774193548387
1300029,2003,6,94.375
1300029,2003,7,92.10483870967742
1300029,2003,8,92.73387096774194
1300029,2003,9,92.76666666666667
1300029,2003,10,93.16935483870968
1300029,2003,11,94.25833333333334
1300029,2003,12,92.99193548387096
1300060,2003,1,89.43548387096774
1300060,2003,2,92.80357142857143
1300060,2003,3,92.20967741935483
1300060,2003,4,93.20833333333333
1300060,2003,5,93.30645161290323
1300060,2003,6,90.70833333333333
1300060,2003,7,89.12903225806451
1300060,2003,8,89.86290322580645
1300060,2003,9,90.45
1300060,2003,10,90.19354838709677
1300060,2003,11,91.15
1300060,2003,12,89.51612903225806
1300086,2003,1,86.44354838709677
1300086,2003,2,90.84821428571429
1300086,2003,3,89.35483870967742
1300086,2003,4,89.19166666666666
1300086,2003,5,89.18548387096774
1300086,2003,6,87.11666666666666
1300086,2003,7,84.08064516129032
1300086,2003,8,85.18548387096774
1300086,2003,9,86.15833333333333
1300086,2003,10,87.0725806451613
1300086,2003,11,86.54166666666667
1300086,2003,12,85.38709677419355
1300102,2003,1,86.44354838709677
1300102,2003,2,90.84821428571429
1300102,2003,3,89.35483870967742
1300102,2003,4,89.19166666666666
1300102,2003,5,89.18548387096774
1300102,2003,6,87.11666666666666
1300102,2003,7,84.08064516129032
1300102,2003,8,85.18548387096774
1300102,2003,9,86.15833333333333
1300102,2003,10,87.0725806451613
1300102,2003,11,86.54166666666667
1300102,2003,12,85.38709677419355
1300144,2003,1,93.12096774193549
1300144,2003,2,96.39285714285714
1300144,2003,3,96.01612903225806
1300144,2003,4,95.6
1300144,2003,5,94.58064516129032
1300144,2003,6,90.25833333333334
1300144,2003,7,69.80645161290323
1300144,2003,8,81.41129032258064
1300144,2003,9,85.08333333333333
1300144,2003,10,91.76612903225806
1300144,2003,11,93.36666666666666
1300144,2003,12,91.04838709677419
1300201,2003,1,94.84677419354838
1300201,2003,2,97.08928571428571
1300201,2003,3,96.00806451612904
1300201,2003,4,96.53333333333333
1300201,2003,5,97.41129032258064
1300201,2003,6,96.95
1300201,2003,7,94.54032258064517
1300201,2003,8,91.99193548387096
1300201,2003,9,90.58333333333333
1300201,2003,10,93.24193548387096
1300201,2003,11,92.475
1300201,2003,12,91.94354838709677
1300300,2003,1,95.20161290322581
1300300,2003,2,95.80357142857143
1300300,2003,3,95.40322580645162
1300300,2003,4,95.75
1300300,2003,5,94.58870967741936
1300300,2003,6,93.73333333333333
1300300,2003,7,90.0725806451613
1300300,2003,8,90.5241935483871
1300300,2003,9,92.54166666666667
1300300,2003,10,95.06451612903226
1300300,2003,11,95.15833333333333
1300300,2003,12,94.25806451612904
1300409,2003,1,87.48387096774194
1300409,2003,2,94.00892857142857
1300409,2003,3,93.39516129032258
1300409,2003,4,94.59166666666667
1300409,2003,5,94.34677419354838
1300409,2003,6,92.74166666666666
1300409,2003,7,90.88709677419355
1300409,2003,8,91.2258064516129
1300409,2003,9,92.39166666666667
1300409,2003,10,94.39516129032258
1300409,2003,11,93.95833333333333
1300409,2003,12,93.51612903225806
1300508,2003,1,92.81451612903226
1300508,2003,2,96.91071428571429
1300508,2003,3,96.44354838709677
1300508,2003,4,97.075
1300508,2003,5,96
1300508,2003,6,94.81666666666666
1300508,2003,7,90.5725806451613
1300508,2003,8,88.98387096774194
1300508,2003,9,83.71666666666667
1300508,2003,10,94.65322580645162
1300508,2003,11,94.71666666666667
1300508,2003,12,94.10483870967742
1300607,2003,1,94.84677419354838
1300607,2003,2,97.08928571428571
1300607,2003,3,96.00806451612904
1300607,2003,4,96.53333333333333
1300607,2003,5,97.41129032258064
1300607,2003,6,96.95
1300607,2003,7,94.54032258064517
1300607,2003,8,91.99193548387096
1300607,2003,9,90.58333333333333
1300607,2003,10,93.24193548387096
1300607,2003,11,92.475
1300607,2003,12,91.94354838709677
1300631,2003,1,92.53225806451613
1300631,2003,2,96.375
1300631,2003,3,96.44354838709677
1300631,2003,4,96.16666666666667
1300631,2003,5,95.24193548387096
1300631,2003,6,94.10833333333333
1300631,2003,7,89.14516129032258
1300631,2003,8,92.58064516129032
1300631,2003,9,91.6
1300631,2003,10,93.6774193548387
1300631,2003,11,93.53333333333333
1300631,2003,12,91.75
1300680,2003,1,92.81451612903226
1300680,2003,2,96.91071428571429
1300680,2003,3,96.44354838709677
1300680,2003,4,97.075
1300680,2003,5,96
1300680,2003,6,94.81666666666666
1300680,2003,7,90.5725806451613
1300680,2003,8,88.98387096774194
1300680,2003,9,83.71666666666667
1300680,2003,10,94.65322580645162
1300680,2003,11,94.71666666666667
1300680,2003,12,94.10483870967742
1300706,2003,1,94.0241935483871
1300706,2003,2,95.36607142857143
1300706,2003,3,96.36290322580645
1300706,2003,4,96.5
1300706,2003,5,96.8225806451613
1300706,2003,6,91.98333333333333
1300706,2003,7,88.08870967741936
1300706,2003,8,83.29838709677419
1300706,2003,9,84.45
1300706,2003,10,91.04032258064517
1300706,2003,11,94.45
1300706,2003,12,94.06451612903226
1300805,2003,1,91.86290322580645
1300805,2003,2,94.3125
1300805,2003,3,94.37903225806451
1300805,2003,4,94.6
1300805,2003,5,92.63709677419355
1300805,2003,6,91.125
1300805,2003,7,84.20161290322581
1300805,2003,8,89.13709677419355
1300805,2003,9,89.65
1300805,2003,10,93.03225806451613
1300805,2003,11,93.28333333333333
1300805,2003,12,91.09677419354838
1300839,2003,1,95.20161290322581
1300839,2003,2,95.80357142857143
1300839,2003,3,95.40322580645162
1300839,2003,4,95.75
1300839,2003,5,94.58870967741936
1300839,2003,6,93.73333333333333
1300839,2003,7,90.0725806451613
1300839,2003,8,90.5241935483871
1300839,2003,9,92.54166666666667
1300839,2003,10,95.06451612903226
1300839,2003,11,95.15833333333333
1300839,2003,12,94.25806451612904
1300904,2003,1,90.25806451612904
1300904,2003,2,91.75892857142857
1300904,2003,3,91.6774193548387
1300904,2003,4,91.05
1300904,2003,5,90.16935483870968
1300904,2003,6,87.875
1300904,2003,7,77.03225806451613
1300904,2003,8,80.35483870967742
1300904,2003,9,78.31666666666666
1300904,2003,10,90.29838709677419
1300904,2003,11,91.05833333333334
1300904,2003,12,89.16129032258064
1301001,2003,1,80.58064516129032
1301001,2003,2,83.03571428571429
1301001,2003,3,81.85483870967742
1301001,2003,4,82.475
1301001,2003,5,83.9758064516129
1301001,2003,6,81.45
1301001,2003,7,79.75806451612904
1301001,2003,8,78.36290322580645
1301001,2003,9,77
1301001,2003,10,78.76612903225806
1301001,2003,11,80.31666666666666
1301001,2003,12,79.76612903225806
1301100,2003,1,91.86290322580645
1301100,2003,2,94.3125
1301100,2003,3,94.37903225806451
1301100,2003,4,94.6
1301100,2003,5,92.63709677419355
1301100,2003,6,91.125
1301100,2003,7,84.20161290322581
1301100,2003,8,89.13709677419355
1301100,2003,9,89.65
1301100,2003,10,93.03225806451613
1301100,2003,11,93.28333333333333
1301100,2003,12,91.09677419354838
1301159,2003,1,95.20161290322581
1301159,2003,2,95.80357142857143
1301159,2003,3,95.40322580645162
1301159,2003,4,95.75
1301159,2003,5,94.58870967741936
1301159,2003,6,93.73333333333333
1301159,2003,7,90.0725806451613
1301159,2003,8,90.5241935483871
1301159,2003,9,92.54166666666667
1301159,2003,10,95.06451612903226
1301159,2003,11,95.15833333333333
1301159,2003,12,94.25806451612904
1301209,2003,1,92.53225806451613
1301209,2003,2,96.375
1301209,2003,3,96.44354838709677
1301209,2003,4,96.16666666666667
1301209,2003,5,95.24193548387096
1301209,2003,6,94.10833333333333
1301209,2003,7,89.14516129032258
1301209,2003,8,92.58064516129032
1301209,2003,9,91.6
1301209,2003,10,93.6774193548387
1301209,2003,11,93.53333333333333
1301209,2003,12,91.75
1301308,2003,1,92.53225806451613
1301308,2003,2,96.375
1301308,2003,3,96.44354838709677
1301308,2003,4,96.16666666666667
1301308,2003,5,95.24193548387096
1301308,2003,6,94.10833333333333
1301308,2003,7,89.14516129032258
1301308,2003,8,92.58064516129032
1301308,2003,9,91.6
1301308,2003,10,93.6774193548387
1301308,2003,11,93.53333333333333
1301308,2003,12,91.75
1301407,2003,1,93.45967741935483
1301407,2003,2,95.34821428571429
1301407,2003,3,94.7258064516129
1301407,2003,4,95.425
1301407,2003,5,95.83064516129032
1301407,2003,6,89.45833333333333
1301407,2003,7,83.18548387096774
1301407,2003,8,74.78225806451613
1301407,2003,9,75.10833333333333
1301407,2003,10,80.95967741935483
1301407,2003,11,88.03333333333333
1301407,2003,12,89.78225806451613
1301506,2003,1,93.45967741935483
1301506,2003,2,95.34821428571429
1301506,2003,3,94.7258064516129
1301506,2003,4,95.425
1301506,2003,5,95.83064516129032
1301506,2003,6,89.45833333333333
1301506,2003,7,83.18548387096774
1301506,2003,8,74.78225806451613
1301506,2003,9,75.10833333333333
1301506,2003,10,80.95967741935483
1301506,2003,11,88.03333333333333
1301506,2003,12,89.78225806451613
1301605,2003,1,94.83870967741936
1301605,2003,2,96.09821428571429
1301605,2003,3,95.88709677419355
1301605,2003,4,95.83333333333333
1301605,2003,5,96.46774193548387
1301605,2003,6,94.375
1301605,2003,7,92.10483870967742
1301605,2003,8,92.73387096774194
1301605,2003,9,92.76666666666667
1301605,2003,10,93.16935483870968
1301605,2003,11,94.25833333333334
1301605,2003,12,92.99193548387096
1301654,2003,1,90.05645161290323
1301654,2003,2,91.8125
1301654,2003,3,91.56451612903226
1301654,2003,4,91.325
1301654,2003,5,91.36290322580645
1301654,2003,6,87.80833333333334
1301654,2003,7,81.74193548387096
1301654,2003,8,72.80645161290323
1301654,2003,9,72.51666666666667
1301654,2003,10,76.74193548387096
1301654,2003,11,84.90833333333333
1301654,2003,12,86.29838709677419
1301704,2003,1,92.29838709677419
1301704,2003,2,94.32142857142857
1301704,2003,3,93.75
1301704,2003,4,93.11666666666666
1301704,2003,5,92.62096774193549
1301704,2003,6,88.725
1301704,2003,7,71.75
1301704,2003,8,83.16935483870968
1301704,2003,9,80.45
1301704,2003,10,92.89516129032258
1301704,2003,11,93.46666666666667
1301704,2003,12,90.65322580645162
1301803,2003,1,90.05645161290323
1301803,2003,2,91.8125
1301803,2003,3,91.56451612903226
1301803,2003,4,91.325
1301803,2003,5,91.36290322580645
1301803,2003,6,87.80833333333334
1301803,2003,7,81.74193548387096
1301803,2003,8,72.80645161290323
1301803,2003,9,72.51666666666667
1301803,2003,10,76.74193548387096
1301803,2003,11,84.90833333333333
1301803,2003,12,86.29838709677419
1301852,2003,1,95.20161290322581
1301852,2003,2,95.80357142857143
1301852,2003,3,95.40322580645162
1301852,2003,4,95.75
1301852,2003,5,94.58870967741936
1301852,2003,6,93.73333333333333
1301852,2003,7,90.0725806451613
1301852,2003,8,90.5241935483871
1301852,2003,9,92.54166666666667
1301852,2003,10,95.06451612903226
1301852,2003,11,95.15833333333333
1301852,2003,12,94.25806451612904
1301902,2003,1,92.81451612903226
1301902,2003,2,96.91071428571429
1301902,2003,3,96.44354838709677
1301902,2003,4,97.075
1301902,2003,5,96
1301902,2003,6,94.81666666666666
1301902,2003,7,90.5725806451613
1301902,2003,8,88.98387096774194
1301902,2003,9,83.71666666666667
1301902,2003,10,94.65322580645162
1301902,2003,11,94.71666666666667
1301902,2003,12,94.10483870967742
1301951,2003,1,94.0241935483871
1301951,2003,2,95.36607142857143
1301951,2003,3,96.36290322580645
1301951,2003,4,96.5
1301951,2003,5,96.8225806451613
1301951,2003,6,91.98333333333333
1301951,2003,7,88.08870967741936
1301951,2003,8,83.29838709677419
1301951,2003,9,84.45
1301951,2003,10,91.04032258064517
1301951,2003,11,94.45
1301951,2003,12,94.06451612903226
1302009,2003,1,92.81451612903226
1302009,2003,2,96.91071428571429
1302009,2003,3,96.44354838709677
1302009,2003,4,97.075
1302009,2003,5,96
1302009,2003,6,94.81666666666666
1302009,2003,7,90.5725806451613
1302009,2003,8,88.98387096774194
1302009,2003,9,83.71666666666667
1302009,2003,10,94.65322580645162
1302009,2003,11,94.71666666666667
1302009,2003,12,94.10483870967742
1302108,2003,1,89.43548387096774
1302108,2003,2,92.80357142857143
1302108,2003,3,92.20967741935483
1302108,2003,4,93.20833333333333
1302108,2003,5,93.30645161290323
1302108,2003,6,90.70833333333333
1302108,2003,7,89.12903225806451
1302108,2003,8,89.86290322580645
1302108,2003,9,90.45
1302108,2003,10,90.19354838709677
1302108,2003,11,91.15
1302108,2003,12,89.51612903225806
1302207,2003,1,94.83870967741936
1302207,2003,2,96.09821428571429
1302207,2003,3,95.88709677419355
1302207,2003,4,95.83333333333333
1302207,2003,5,96.46774193548387
1302207,2003,6,94.375
1302207,2003,7,92.10483870967742
1302207,2003,8,92.73387096774194
1302207,2003,9,92.76666666666667
1302207,2003,10,93.16935483870968
1302207,2003,11,94.25833333333334
1302207,2003,12,92.99193548387096
1302306,2003,1,89.43548387096774
1302306,2003,2,92.80357142857143
1302306,2003,3,92.20967741935483
1302306,2003,4,93.20833333333333
1302306,2003,5,93.30645161290323
1302306,2003,6,90.70833333333333
1302306,2003,7,89.12903225806451
1302306,2003,8,89.86290322580645
1302306,2003,9,90.45
1302306,2003,10,90.19354838709677
1302306,2003,11,91.15
1302306,2003,12,89.51612903225806
1302405,2003,1,90.25806451612904
1302405,2003,2,91.75892857142857
1302405,2003,3,91.6774193548387
1302405,2003,4,91.05
1302405,2003,5,90.16935483870968
1302405,2003,6,87.875
1302405,2003,7,77.03225806451613
1302405,2003,8,80.35483870967742
1302405,2003,9,78.31666666666666
1302405,2003,10,90.29838709677419
1302405,2003,11,91.05833333333334
1302405,2003,12,89.16129032258064
1302504,2003,1,95.20161290322581
1302504,2003,2,95.80357142857143
1302504,2003,3,95.40322580645162
1302504,2003,4,95.75
1302504,2003,5,94.58870967741936
1302504,2003,6,93.73333333333333
1302504,2003,7,90.0725806451613
1302504,2003,8,90.5241935483871
1302504,2003,9,92.54166666666667
1302504,2003,10,95.06451612903226
1302504,2003,11,95.15833333333333
1302504,2003,12,94.25806451612904
1302553,2003,1,95.20161290322581
1302553,2003,2,95.80357142857143
1302553,2003,3,95.40322580645162
1302553,2003,4,95.75
1302553,2003,5,94.58870967741936
1302553,2003,6,93.73333333333333
1302553,2003,7,90.0725806451613
1302553,2003,8,90.5241935483871
1302553,2003,9,92.54166666666667
1302553,2003,10,95.06451612903226
1302553,2003,11,95.15833333333333
1302553,2003,12,94.25806451612904
1302603,2003,1,95.20161290322581
1302603,2003,2,95.80357142857143
1302603,2003,3,95.40322580645162
1302603,2003,4,95.75
1302603,2003,5,94.58870967741936
1302603,2003,6,93.73333333333333
1302603,2003,7,90.0725806451613
1302603,2003,8,90.5241935483871
1302603,2003,9,92.54166666666667
1302603,2003,10,95.06451612903226
1302603,2003,11,95.15833333333333
1302603,2003,12,94.25806451612904
1302702,2003,1,92.53225806451613
1302702,2003,2,96.375
1302702,2003,3,96.44354838709677
1302702,2003,4,96.16666666666667
1302702,2003,5,95.24193548387096
1302702,2003,6,94.10833333333333
1302702,2003,7,89.14516129032258
1302702,2003,8,92.58064516129032
1302702,2003,9,91.6
1302702,2003,10,93.6774193548387
1302702,2003,11,93.53333333333333
1302702,2003,12,91.75
1302801,2003,1,94.83870967741936
1302801,2003,2,96.09821428571429
1302801,2003,3,95.88709677419355
1302801,2003,4,95.83333333333333
1302801,2003,5,96.46774193548387
1302801,2003,6,94.375
1302801,2003,7,92.10483870967742
1302801,2003,8,92.73387096774194
1302801,2003,9,92.76666666666667
1302801,2003,10,93.16935483870968
1302801,2003,11,94.25833333333334
1302801,2003,12,92.99193548387096
1302900,2003,1,92.81451612903226
1302900,2003,2,96.91071428571429
1302900,2003,3,96.44354838709677
1302900,2003,4,97.075
1302900,2003,5,96
1302900,2003,6,94.81666666666666
1302900,2003,7,90.5725806451613
1302900,2003,8,88.98387096774194
1302900,2003,9,83.71666666666667
1302900,2003,10,94.65322580645162
1302900,2003,11,94.71666666666667
1302900,2003,12,94.10483870967742
1303007,2003,1,92.81451612903226
1303007,2003,2,96.91071428571429
1303007,2003,3,96.44354838709677
1303007,2003,4,97.075
1303007,2003,5,96
1303007,2003,6,94.81666666666666
1303007,2003,7,90.5725806451613
1303007,2003,8,88.98387096774194
1303007,2003,9,83.71666666666667
1303007,2003,10,94.65322580645162
1303007,2003,11,94.71666666666667
1303007,2003,12,94.10483870967742
1303106,2003,1,91.86290322580645
1303106,2003,2,94.3125
1303106,2003,3,94.37903225806451
1303106,2003,4,94.6
1303106,2003,5,92.63709677419355
1303106,2003,6,91.125
1303106,2003,7,84.20161290322581
1303106,2003,8,89.13709677419355
1303106,2003,9,89.65
1303106,2003,10,93.03225806451613
1303106,2003,11,93.28333333333333
1303106,2003,12,91.09677419354838
1303205,2003,1,95.20161290322581
1303205,2003,2,95.80357142857143
1303205,2003,3,95.40322580645162
1303205,2003,4,95.75
1303205,2003,5,94.58870967741936
1303205,2003,6,93.73333333333333
1303205,2003,7,90.0725806451613
1303205,2003,8,90.5241935483871
1303205,2003,9,92.54166666666667
1303205,2003,10,95.06451612903226
1303205,2003,11,95.15833333333333
1303205,2003,12,94.25806451612904
1303304,2003,1,91.86290322580645
1303304,2003,2,94.3125
1303304,2003,3,94.37903225806451
1303304,2003,4,94.6
1303304,2003,5,92.63709677419355
1303304,2003,6,91.125
1303304,2003,7,84.20161290322581
1303304,2003,8,89.13709677419355
