codMunRes6,codMunRes,ano,populacao
150810,1508100,2011,98919
150810,1508100,2012,111651
150810,1508100,2013,113541
150810,1508100,2014,115431
150810,1508100,2015,117189
150810,1508100,2016,118885
150810,1508100,2017,111516
150810,1508100,2018,112148
150812,1508126,2003,22894
150812,1508126,2004,25511
150812,1508126,2005,26656
150812,1508126,2006,27987
150812,1508126,2007,36121
150812,1508126,2008,34485
150812,1508126,2009,36121
150812,1508126,2010,43341
150812,1508126,2011,45191
150812,1508126,2012,46979
150812,1508126,2014,51956
150812,1508126,2015,53881
150812,1508126,2016,55739
150812,1508126,2017,57525
150812,1508126,2018,57632
150815,1508159,2003,51321
150815,1508159,2004,55721
150815,1508159,2005,57645
150815,1508159,2006,59881
150815,1508159,2007,59881
150815,1508159,2008,34875
150815,1508159,2009,59881
150815,1508159,2010,44789
150815,1508159,2011,44757
150815,1508159,2012,44727
150815,1508159,2013,44672
150815,1508159,2014,44617
150815,1508159,2015,44486
150815,1508159,2016,44371
150815,1508159,2017,44258
150815,1508159,2018,45517
150820,1508209,2003,41126
150820,1508209,2004,41637
150820,1508209,2005,41914
150820,1508209,2006,42214
150820,1508209,2007,46215
150820,1508209,2008,45681
150820,1508209,2009,46215
150820,1508209,2010,47889
150820,1508209,2011,48481
150820,1508209,2012,49154
150820,1508209,2013,50388
150820,1508209,2014,51622
150820,1508209,2015,51173
150820,1508209,2016,51715
150820,1508209,2017,52216
150820,1508209,2018,53191
150830,1508308,2003,52139
150830,1508308,2004,52893
150830,1508308,2005,53223
150830,1508308,2006,53617
150830,1508308,2007,55512
150830,1508308,2008,55144
150830,1508308,2009,55512
150830,1508308,2010,56716
150830,1508308,2011,57148
150830,1508308,2012,57566
150830,1508308,2013,58130
150830,1508308,2014,58694
150830,1508308,2015,59154
150830,1508308,2016,59411
150830,1508308,2017,59735
150830,1508308,2018,61149
150835,1508357,2003,11752
150835,1508357,2004,11472
150835,1508357,2005,11349
150835,1508357,2006,11216
150835,1508357,2007,9664
150835,1508357,2008,9819
150835,1508357,2009,9664
150835,1508357,2010,13431
150835,1508357,2011,13617
150835,1508357,2012,13777
150835,1508357,2014,14242
150835,1508357,2015,14417
150835,1508357,2016,14566
150835,1508357,2017,14719
150835,1508357,2018,14987
150840,1508407,2003,32881
150840,1508407,2004,31198
150840,1508407,2005,31462
150840,1508407,2006,29616
150840,1508407,2007,41529
150840,1508407,2008,41167
150840,1508407,2009,41529
150840,1508407,2010,41573
150840,1508407,2011,41984
150840,1508407,2012,41382
150840,1508407,2014,42465
150840,1508407,2015,42833
150840,1508407,2016,43188
150840,1508407,2017,43531
150840,1508407,2018,44411
160005,1600055,2003,3724
160005,1600055,2004,3817
160005,1600055,2005,4169
160005,1600055,2006,4326
160005,1600055,2007,3982
160005,1600055,2008,3921
160005,1600055,2009,3982
160005,1600055,2010,4381
160005,1600055,2011,4463
160005,1600055,2012,4545
160005,1600055,2013,4698
160005,1600055,2014,4851
160005,1600055,2015,4938
160005,1600055,2016,5125
160005,1600055,2017,5111
160005,1600055,2018,5316
160010,1600105,2003,7265
160010,1600105,2004,7296
160010,1600105,2005,7413
160010,1600105,2006,7465
160010,1600105,2007,7812
160010,1600105,2008,7745
160010,1600105,2009,7812
160010,1600105,2010,8169
160010,1600105,2011,8142
160010,1600105,2012,8213
160010,1600105,2014,8553
160010,1600105,2015,8622
160010,1600105,2016,8691
160010,1600105,2017,8757
160010,1600105,2018,9129
160015,1600154,2003,4794
160015,1600154,2004,4965
160015,1600154,2005,5616
160015,1600154,2006,5893
160015,1600154,2007,8182
160015,1600154,2008,7811
160015,1600154,2009,8182
160015,1600154,2010,11772
160015,1600154,2011,11291
160015,1600154,2012,11794
160015,1600154,2014,13411
160015,1600154,2015,13988
160015,1600154,2016,14561
160015,1600154,2017,15125
160015,1600154,2018,15931
160020,1600204,2003,7218
160020,1600204,2004,7312
160020,1600204,2005,7713
160020,1600204,2006,7878
160020,1600204,2007,9291
160020,1600204,2008,9161
160020,1600204,2009,9291
160020,1600204,2010,9111
160020,1600204,2011,9174
160020,1600204,2012,9343
160020,1600204,2013,9661
160020,1600204,2014,9979
160020,1600204,2015,11163
160020,1600204,2016,11345
160020,1600204,2017,11525
160020,1600204,2018,11926
160021,1600212,2003,3774
160021,1600212,2004,3882
160021,1600212,2005,4285
160021,1600212,2006,4466
160021,1600212,2007,4652
160021,1600212,2008,4528
160021,1600212,2009,4652
160021,1600212,2010,4696
160021,1600212,2011,4815
160021,1600212,2012,4911
160021,1600212,2013,5101
160021,1600212,2014,5291
160021,1600212,2015,5417
160021,1600212,2016,5523
160021,1600212,2017,5637
160021,1600212,2018,5864
160023,1600238,2003,3935
160023,1600238,2004,4117
160023,1600238,2005,4321
160023,1600238,2006,4458
160023,1600238,2007,5475
160023,1600238,2008,5311
160023,1600238,2009,5475
160023,1600238,2010,5812
160023,1600238,2011,5974
160023,1600238,2012,6141
160023,1600238,2014,6714
160023,1600238,2015,6911
160023,1600238,2016,7187
160023,1600238,2017,7271
160023,1600238,2018,7591
160025,1600253,2003,3381
160025,1600253,2004,3487
160025,1600253,2005,3884
160025,1600253,2006,4162
160025,1600253,2007,3651
160025,1600253,2008,3583
160025,1600253,2009,3651
160025,1600253,2010,4265
160025,1600253,2011,4371
160025,1600253,2012,4473
160025,1600253,2014,4836
160025,1600253,2015,4949
160025,1600253,2016,5161
160025,1600253,2017,5172
160025,1600253,2018,5387
160027,1600279,2003,32133
160027,1600279,2004,32919
160027,1600279,2005,35872
160027,1600279,2006,37194
160027,1600279,2007,41357
160027,1600279,2008,39285
160027,1600279,2009,41357
160027,1600279,2010,39942
160027,1600279,2011,41819
160027,1600279,2012,41668
160027,1600279,2014,44777
160027,1600279,2015,45712
160027,1600279,2016,46639
160027,1600279,2017,47554
160027,1600279,2018,49446
160030,1600303,2003,318761
160030,1600303,2004,326466
160030,1600303,2005,355418
160030,1600303,2006,368367
160030,1600303,2007,366484
160030,1600303,2008,359121
160030,1600303,2009,366484
160030,1600303,2010,398214
160030,1600303,2011,417123
160030,1600303,2012,415554
160030,1600303,2014,446757
160030,1600303,2015,456171
160030,1600303,2016,465495
160030,1600303,2017,474716
160030,1600303,2018,493634
160040,1600402,2003,12933
160040,1600402,2004,13139
160040,1600402,2005,13913
160040,1600402,2006,14259
160040,1600402,2007,14655
160040,1600402,2008,14418
160040,1600402,2009,14655
160040,1600402,2010,17132
160040,1600402,2011,17419
160040,1600402,2012,17794
160040,1600402,2014,19157
160040,1600402,2015,19571
160040,1600402,2016,19981
160040,1600402,2017,21387
160040,1600402,2018,21216
160050,1600501,2003,14528
160050,1600501,2004,14885
160050,1600501,2005,16226
160050,1600501,2006,16826
160050,1600501,2007,21962
160050,1600501,2008,21226
160050,1600501,2009,21962
160050,1600501,2010,21519
160050,1600501,2011,21194
160050,1600501,2012,21661
160050,1600501,2014,23628
160050,1600501,2015,24263
160050,1600501,2016,24892
160050,1600501,2017,25514
160050,1600501,2018,26627
160053,1600535,2003,12828
160053,1600535,2004,13217
160053,1600535,2005,14675
160053,1600535,2006,15328
160053,1600535,2007,14951
160053,1600535,2008,14598
160053,1600535,2009,14951
160053,1600535,2010,16819
160053,1600535,2011,17252
160053,1600535,2012,17681
160053,1600535,2014,19191
160053,1600535,2015,19669
160053,1600535,2016,21143
160053,1600535,2017,21611
160053,1600535,2018,21484
160055,1600550,2003,2553
160055,1600550,2004,2611
160055,1600550,2005,2829
160055,1600550,2006,2926
160055,1600550,2007,3658
160055,1600550,2008,3533
160055,1600550,2009,3658
160055,1600550,2010,3793
160055,1600550,2011,3919
160055,1600550,2012,4121
160055,1600550,2014,4414
160055,1600550,2015,4531
160055,1600550,2016,4655
160055,1600550,2017,4779
160055,1600550,2018,4993
160060,1600600,2003,89369
160060,1600600,2004,91311
160060,1600600,2005,98611
160060,1600600,2006,111864
160060,1600600,2007,97221
160060,1600600,2008,95733
160060,1600600,2009,97221
160060,1600600,2010,111262
160060,1600600,2011,112861
160060,1600600,2012,114417
160060,1600600,2013,112991
160060,1600600,2014,111565
160060,1600600,2015,112218
160060,1600600,2016,113854
160060,1600600,2017,115471
160060,1600600,2018,119611
160070,1600709,2003,7869
160070,1600709,2004,8132
160070,1600709,2005,8642
160070,1600709,2006,8916
160070,1600709,2007,13769
160070,1600709,2008,13161
160070,1600709,2009,13769
160070,1600709,2010,12563
160070,1600709,2011,12981
160070,1600709,2012,13385
160070,1600709,2014,14754
160070,1600709,2015,15212
160070,1600709,2016,15665
160070,1600709,2017,16112
160070,1600709,2018,16855
160080,1600808,2003,9781
160080,1600808,2004,11145
160080,1600808,2005,11141
160080,1600808,2006,11487
160080,1600808,2007,11519
160080,1600808,2008,11253
160080,1600808,2009,11519
160080,1600808,2010,12428
160080,1600808,2011,12725
160080,1600808,2012,13113
160080,1600808,2013,13629
160080,1600808,2014,14145
160080,1600808,2015,14364
160080,1600808,2016,14681
160080,1600808,2017,14991
160080,1600808,2018,15615
170025,1700251,2003,2273
170025,1700251,2004,2311
170025,1700251,2005,2361
170025,1700251,2006,2392
170025,1700251,2007,2321
170025,1700251,2008,2311
170025,1700251,2009,2321
170025,1700251,2010,2391
170025,1700251,2011,2417
170025,1700251,2012,2422
170025,1700251,2014,2523
170025,1700251,2015,2539
170025,1700251,2016,2555
170025,1700251,2017,2571
170025,1700251,2018,2564
170030,1700301,2003,3355
170030,1700301,2004,3449
170030,1700301,2005,3573
170030,1700301,2006,3651
170030,1700301,2007,4216
170030,1700301,2008,4121
170030,1700301,2009,4216
170030,1700301,2010,5162
170030,1700301,2011,5317
170030,1700301,2012,5467
170030,1700301,2013,5620
170030,1700301,2014,5987
170030,1700301,2015,6149
170030,1700301,2016,6317
170030,1700301,2017,6461
170030,1700301,2018,6572
170035,1700350,2003,6318
170035,1700350,2004,6366
170035,1700350,2005,6443
170035,1700350,2006,6491
170035,1700350,2007,5822
170035,1700350,2008,5861
170035,1700350,2009,5822
170035,1700350,2010,5671
170035,1700350,2011,5632
170035,1700350,2012,5595
170035,1700350,2013,5620
170035,1700350,2014,5645
170035,1700350,2015,5615
170035,1700350,2016,5565
170035,1700350,2017,5527
170035,1700350,2018,5434
170040,1700400,2003,8727
170040,1700400,2004,8841
170040,1700400,2005,8989
170040,1700400,2006,9182
170040,1700400,2007,7615
170040,1700400,2008,7692
170040,1700400,2009,7615
170040,1700400,2010,7586
170040,1700400,2011,7518
170040,1700400,2012,7452
170040,1700400,2014,7481
170040,1700400,2015,7419
170040,1700400,2016,7341
170040,1700400,2017,7273
170040,1700400,2018,7131
170070,1700707,2003,8413
170070,1700707,2004,8371
170070,1700707,2005,8314
170070,1700707,2006,8281
170070,1700707,2007,8161
170070,1700707,2008,8211
170070,1700707,2009,8161
170070,1700707,2010,8374
170070,1700707,2011,8364
170070,1700707,2012,8354
170070,1700707,2013,8450
170070,1700707,2014,8546
170070,1700707,2015,8536
170070,1700707,2016,8526
170070,1700707,2017,8516
170070,1700707,2018,8427
170100,1701002,2003,11197
170100,1701002,2004,11511
170100,1701002,2005,11915
170100,1701002,2006,12156
170100,1701002,2007,9514
170100,1701002,2008,9615
170100,1701002,2009,9514
170100,1701002,2010,9865
170100,1701002,2011,9815
170100,1701002,2012,9768
170100,1701002,2014,9911
170100,1701002,2015,9848
170100,1701002,2016,9798
170100,1701002,2017,9749
170100,1701002,2018,9617
170105,1701051,2003,2893
170105,1701051,2004,2894
170105,1701051,2005,2897
170105,1701051,2006,2898
170105,1701051,2007,3311
170105,1701051,2008,3264
170105,1701051,2009,3311
170105,1701051,2010,3175
170105,1701051,2011,3197
170105,1701051,2012,3219
170105,1701051,2013,3287
170105,1701051,2014,3355
170105,1701051,2015,3379
170105,1701051,2016,3411
170105,1701051,2017,3423
170105,1701051,2018,3417
170110,1701101,2003,3594
170110,1701101,2004,3629
170110,1701101,2005,3674
170110,1701101,2006,3713
170110,1701101,2007,4211
170110,1701101,2008,4141
170110,1701101,2009,4211
170110,1701101,2010,4213
170110,1701101,2011,4266
170110,1701101,2012,4319
170110,1701101,2013,4440
170110,1701101,2014,4561
170110,1701101,2015,4618
170110,1701101,2016,4672
170110,1701101,2017,4726
170110,1701101,2018,4741
170130,1701309,2003,7194
170130,1701309,2004,7645
170130,1701309,2005,8243
170130,1701309,2006,8614
170130,1701309,2007,5555
170130,1701309,2008,5618
170130,1701309,2009,5555
170130,1701309,2010,5882
170130,1701309,2011,5859
170130,1701309,2012,5838
170130,1701309,2014,5933
170130,1701309,2015,5911
170130,1701309,2016,5887
170130,1701309,2017,5865
170130,1701309,2018,5786
170190,1701903,2003,5712
170190,1701903,2004,5831
170190,1701903,2005,6111
170190,1701903,2006,6115
170190,1701903,2007,5591
170190,1701903,2008,5579
170190,1701903,2009,5591
170190,1701903,2010,6317
170190,1701903,2011,6386
170190,1701903,2012,6454
170190,1701903,2014,6791
170190,1701903,2015,6863
170190,1701903,2016,6934
170190,1701903,2017,7113
170190,1701903,2018,7116
170200,1702000,2003,9181
170200,1702000,2004,9118
170200,1702000,2005,9111
170200,1702000,2006,8951
170200,1702000,2007,9225
170200,1702000,2008,9244
170200,1702000,2009,9225
170200,1702000,2010,8786
170200,1702000,2011,8743
170200,1702000,2012,8712
170200,1702000,2013,8767
170200,1702000,2014,8822
170200,1702000,2015,8777
170200,1702000,2016,8734
170200,1702000,2017,8692
170200,1702000,2018,8567
170210,1702109,2003,121213
170210,1702109,2004,123353
170210,1702109,2005,127521
170210,1702109,2006,131115
170210,1702109,2007,119637
170210,1702109,2008,119128
170210,1702109,2009,119637
170210,1702109,2010,151484
170210,1702109,2011,153351
170210,1702109,2012,156123
170210,1702109,2014,167176
170210,1702109,2015,171183
170210,1702109,2016,173112
170210,1702109,2017,175961
170210,1702109,2018,177517
170215,1702158,2003,4817
170215,1702158,2004,5195
170215,1702158,2005,5463
170215,1702158,2006,5691
170215,1702158,2007,5248
170215,1702158,2008,5154
170215,1702158,2009,5248
170215,1702158,2010,5131
170215,1702158,2011,5194
170215,1702158,2012,5157
170215,1702158,2014,5448
170215,1702158,2015,5515
170215,1702158,2016,5581
170215,1702158,2017,5645
170215,1702158,2018,5663
170220,1702208,2003,27646
170220,1702208,2004,28373
170220,1702208,2005,29338
170220,1702208,2006,29936
170220,1702208,2007,26771
170220,1702208,2008,26722
170220,1702208,2009,26771
170220,1702208,2010,31329
170220,1702208,2011,31737
170220,1702208,2012,32133
170220,1702208,2013,33048
170220,1702208,2014,33963
170220,1702208,2015,34392
170220,1702208,2016,34811
170220,1702208,2017,35216
170220,1702208,2018,35346
170230,1702307,2003,6865
170230,1702307,2004,6794
170230,1702307,2005,6699
170230,1702307,2006,6641
170230,1702307,2007,7129
170230,1702307,2008,7134
170230,1702307,2009,7129
170230,1702307,2010,6742
170230,1702307,2011,6721
170230,1702307,2012,6711
170230,1702307,2013,6766
170230,1702307,2014,6821
170230,1702307,2015,6799
170230,1702307,2016,6777
170230,1702307,2017,6756
170230,1702307,2018,6671
170240,1702406,2003,11974
170240,1702406,2004,11971
170240,1702406,2005,11964
170240,1702406,2006,11961
170240,1702406,2007,11913
170240,1702406,2008,11928
170240,1702406,2009,11913
170240,1702406,2010,11645
170240,1702406,2011,11619
170240,1702406,2012,11594
170240,1702406,2014,11815
170240,1702406,2015,11778
170240,1702406,2016,11752
170240,1702406,2017,11727
170240,1702406,2018,11611
170255,1702554,2003,13781
170255,1702554,2004,14143
170255,1702554,2005,14625
170255,1702554,2006,14923
170255,1702554,2007,15469
170255,1702554,2008,15248
170255,1702554,2009,15469
170255,1702554,2010,15951
170255,1702554,2011,16179
170255,1702554,2012,16411
170255,1702554,2014,17386
