especie,familia,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,nbinomial,model5,12001,Cruzeiro do Sul,AC,2012,7,115,135803,1178.177212579987,760.1054323217356,418.07178025825147,310.94673902638385,4500.379225790299,TRUE,109
P. vivax,nbinomial,model5,12001,Cruzeiro do Sul,AC,2012,8,116,135803,1058.8867698062636,763.4769111329413,295.40985867332233,256.9899044940097,4323.9287791874995,TRUE,109
P. vivax,nbinomial,model5,12001,Cruzeiro do Sul,AC,2012,9,117,135803,1016.9142066081015,786.2099079953646,230.70429861273692,291.4884059998674,4297.070020544461,TRUE,109
P. vivax,nbinomial,model5,12001,Cruzeiro do Sul,AC,2012,10,118,135803,1463.885186630634,1034.7051176482867,429.1800689823474,370.5551423753525,5221.294816756623,TRUE,109
P. vivax,nbinomial,model5,12001,Cruzeiro do Sul,AC,2012,11,119,135803,2244.4275899648756,1381.024165359446,863.4034246054296,492.23875761212935,6250.506248021025,TRUE,109
P. vivax,nbinomial,model5,12001,Cruzeiro do Sul,AC,2012,12,120,135803,1984.492242439416,1414.262022248845,570.2302201905711,436.82761058297683,8135.1111536563985,TRUE,109
P. vivax,nbinomial,model5,12002,Tarauacá,AC,2012,1,109,76221,17.05566707337873,46.56569950042387,-29.51003242704514,13.742931737972476,281.97609582660897,TRUE,109
P. vivax,nbinomial,model5,12002,Tarauacá,AC,2012,2,110,76221,13.119743902599021,37.225837123693175,-24.106093221094156,10.495795122079217,227.29956311252772,TRUE,109
P. vivax,nbinomial,model5,12002,Tarauacá,AC,2012,3,111,76221,7.871846341559412,37.59935958946202,-29.727513247902607,10.495795122079217,226.21718424056252,FALSE,109
P. vivax,nbinomial,model5,12002,Tarauacá,AC,2012,4,112,76221,10.495795122079217,34.52037449745224,-24.024579375373023,7.871846341559412,170.6222694533002,TRUE,109
P. vivax,nbinomial,model5,12002,Tarauacá,AC,2012,5,113,76221,28.863436585717846,36.76920693652458,-7.905770350806737,9.183820731819315,198.10813292924522,TRUE,109
P. vivax,nbinomial,model5,12002,Tarauacá,AC,2012,6,114,76221,77.40648902533422,33.58450220641881,43.82198681891541,8.495034176932869,198.86251820364458,TRUE,109
P. vivax,nbinomial,model5,12002,Tarauacá,AC,2012,7,115,76221,162.68482439222785,32.44193555668987,130.242888835538,9.183820731819315,171.31105600818663,TRUE,109
P. vivax,nbinomial,model5,12002,Tarauacá,AC,2012,8,116,76221,107.58190000131196,31.46079134889709,76.12110865241488,7.871846341559412,168.6215085081539,TRUE,109
P. vivax,nbinomial,model5,12002,Tarauacá,AC,2012,9,117,76221,99.71005365975256,28.823504312217885,70.88654934753467,7.871846341559412,168.06391939229331,TRUE,109
P. vivax,nbinomial,model5,12002,Tarauacá,AC,2012,10,118,76221,81.34241219611393,33.401482907484045,47.94092928862988,10.495795122079217,160.19207305073394,TRUE,109
P. vivax,nbinomial,model5,12002,Tarauacá,AC,2012,11,119,76221,249.27513414938142,38.48826714939388,210.78686699998752,13.119743902599021,190.2362865876858,FALSE,109
P. vivax,nbinomial,model5,12002,Tarauacá,AC,2012,12,120,76221,160.06087561170804,37.91379666832311,122.14707894338494,10.495795122079217,177.87092795948615,TRUE,109
P. vivax,nbinomial,model5,12003,Sena Madureira,AC,2012,1,109,52651,1.8992991586104726,1.1394053301616436,0.759893828448829,0,9.496495793052363,TRUE,109
P. vivax,nbinomial,model5,12003,Sena Madureira,AC,2012,2,110,52651,0,1.0135203780564295,-1.0135203780564295,0,9.496495793052363,TRUE,109
P. vivax,nbinomial,model5,12003,Sena Madureira,AC,2012,3,111,52651,7.59719663444189,1.0405667998980397,6.556629834543851,0,9.496495793052363,TRUE,109
P. vivax,nbinomial,model5,12003,Sena Madureira,AC,2012,4,112,52651,0,0.9981241574851217,-0.9981241574851217,0,7.59719663444189,TRUE,109
P. vivax,nbinomial,model5,12003,Sena Madureira,AC,2012,5,113,52651,1.8992991586104726,1.16577628872583,0.7335228698846425,0,10.493627851322817,TRUE,109
P. vivax,nbinomial,model5,12003,Sena Madureira,AC,2012,6,114,52651,0,1.2486749548280576,-1.2486749548280576,0,9.496495793052363,TRUE,109
P. vivax,nbinomial,model5,12003,Sena Madureira,AC,2012,7,115,52651,1.8992991586104726,1.2546044854287344,0.6446946731817382,0,9.496495793052363,TRUE,109
P. vivax,nbinomial,model5,12003,Sena Madureira,AC,2012,8,116,52651,1.8992991586104726,1.1274277137608608,0.7718714448496118,0,8.594328692712345,TRUE,109
P. vivax,nbinomial,model5,12003,Sena Madureira,AC,2012,9,117,52651,5.697897475831418,0.9656922853874379,4.73220519044398,0,7.59719663444189,TRUE,109
P. vivax,nbinomial,model5,12003,Sena Madureira,AC,2012,10,118,52651,5.697897475831418,0.927310110248726,4.770587365582692,0,9.496495793052363,TRUE,109
P. vivax,nbinomial,model5,12003,Sena Madureira,AC,2012,11,119,52651,1.8992991586104726,0.9376416911502168,0.9616574674602558,0,7.59719663444189,TRUE,109
P. vivax,nbinomial,model5,12003,Sena Madureira,AC,2012,12,120,52651,1.8992991586104726,0.9626868137720737,0.936612344838399,0,9.496495793052363,TRUE,109
P. vivax,nbinomial,model5,12004,Rio Branco,AC,2012,1,109,433224,24.467711853452254,17.27684896557537,7.190862887876886,5.309031817258508,98.35558510147173,TRUE,109
P. vivax,nbinomial,model5,12004,Rio Branco,AC,2012,2,110,433224,21.46695473934962,14.318935448301223,7.1480192910483975,4.37418056248038,89.33600169889007,TRUE,109
P. vivax,nbinomial,model5,12004,Rio Branco,AC,2012,3,111,433224,12.695510867357303,16.92908145854464,-4.233570591187338,4.616549406311746,106.8442653223274,TRUE,109
P. vivax,nbinomial,model5,12004,Rio Branco,AC,2012,4,112,433224,16.157922922091114,18.425155353616937,-2.267232431525823,4.957019925027238,108.52930585563112,TRUE,109
P. vivax,nbinomial,model5,12004,Rio Branco,AC,2012,5,113,433224,22.39026462061197,21.63163412587246,0.7586304947395099,5.9899728546894915,127.67644451830913,TRUE,109
P. vivax,nbinomial,model5,12004,Rio Branco,AC,2012,6,114,433224,21.697782209665206,22.877902152723042,-1.1801199430578357,7.726949568814286,142.56481635366438,TRUE,109
P. vivax,nbinomial,model5,12004,Rio Branco,AC,2012,7,115,433224,27.00681402692372,21.646120413050955,5.360693613872765,5.880329806289587,121.69224235037738,TRUE,109
P. vivax,nbinomial,model5,12004,Rio Branco,AC,2012,8,116,433224,20.774472328402858,19.66811328181821,1.1063590465846467,4.847376876627334,114.89437334958343,TRUE,109
P. vivax,nbinomial,model5,12004,Rio Branco,AC,2012,9,117,433224,21.46695473934962,17.046975903856602,4.419978835493019,6.00151422820527,105.28040921093935,TRUE,109
P. vivax,nbinomial,model5,12004,Rio Branco,AC,2012,10,118,433224,23.313574501874317,16.557854289651928,6.755720212222389,5.309031817258508,88.11261610621753,TRUE,109
P. vivax,nbinomial,model5,12004,Rio Branco,AC,2012,11,119,433224,20.081989917456095,16.607373606967094,3.474616310489001,5.078204346942921,101.91609883108968,TRUE,109
P. vivax,nbinomial,model5,12004,Rio Branco,AC,2012,12,120,433224,22.851919561243143,16.157823680475442,6.694095880767701,4.385721935996159,88.78201577013274,TRUE,109
P. vivax,nbinomial,model5,12005,Brasiléia,AC,2012,1,109,60887,13.139093731009902,3.019110948696523,10.119982782313379,0,20.570893622612346,TRUE,109
P. vivax,nbinomial,model5,12005,Brasiléia,AC,2012,2,110,60887,9.854320298257427,2.1004709904802423,7.753849307777185,0,14.78148044738614,TRUE,109
P. vivax,nbinomial,model5,12005,Brasiléia,AC,2012,3,111,60887,1.6423867163762378,2.1194239029204636,-0.4770371865442258,0,14.001346757107392,TRUE,109
P. vivax,nbinomial,model5,12005,Brasiléia,AC,2012,4,112,60887,4.927160149128714,1.9874387803972369,2.939721368731477,0,16.42386716376238,TRUE,109
P. vivax,nbinomial,model5,12005,Brasiléia,AC,2012,5,113,60887,6.569546865504951,1.9128623027158216,4.656684562789129,0,14.001346757107392,TRUE,109
P. vivax,nbinomial,model5,12005,Brasiléia,AC,2012,6,114,60887,8.21193358188119,2.138345080591899,6.073588501289292,0,16.42386716376238,TRUE,109
P. vivax,nbinomial,model5,12005,Brasiléia,AC,2012,7,115,60887,11.496707014633666,2.582902750068108,8.913804264565558,0,16.42386716376238,TRUE,109
P. vivax,nbinomial,model5,12005,Brasiléia,AC,2012,8,116,60887,8.21193358188119,3.007865709156436,5.204067872724755,0,19.708640596514854,TRUE,109
P. vivax,nbinomial,model5,12005,Brasiléia,AC,2012,9,117,60887,1.6423867163762378,2.882271066920906,-1.2398843505446682,0,19.708640596514854,TRUE,109
P. vivax,nbinomial,model5,12005,Brasiléia,AC,2012,10,118,60887,1.6423867163762378,3.0934983719508424,-1.4511116555746046,0,21.351027312891095,TRUE,109
P. vivax,nbinomial,model5,12005,Brasiléia,AC,2012,11,119,60887,0,3.500267929056029,-3.500267929056029,0,21.351027312891095,TRUE,109
P. vivax,nbinomial,model5,12005,Brasiléia,AC,2012,12,120,60887,6.569546865504951,3.2236289276603247,3.3459179378446264,0,22.213280338988582,TRUE,109
P. vivax,nbinomial,model5,13001,Rio Negro,AM,2012,1,109,99826,1045.8197263238035,640.2137546214188,405.60597170238464,226.61931761264603,2950.934626249671,TRUE,109
P. vivax,nbinomial,model5,13001,Rio Negro,AM,2012,2,110,99826,1017.7709214032417,507.53590619332005,510.23501520992164,166.5648227916575,2777.58299441027,TRUE,109
P. vivax,nbinomial,model5,13001,Rio Negro,AM,2012,3,111,99826,897.5617574579769,552.6748428610997,344.8869145968772,206.30897762106065,3061.1263598661653,TRUE,109
P. vivax,nbinomial,model5,13001,Rio Negro,AM,2012,4,112,99826,673.1713180934827,489.8541954859583,183.31712260752437,175.78085869412777,2858.8744415282554,TRUE,109
P. vivax,nbinomial,model5,13001,Rio Negro,AM,2012,5,113,99826,504.878488570112,495.5305144872419,9.34797408287011,174.5286799030313,2872.42301604792,TRUE,109
P. vivax,nbinomial,model5,13001,Rio Negro,AM,2012,6,114,99826,412.718129545409,506.3727519657004,-93.65462242029139,190.9823092180394,3079.082603730479,TRUE,109
P. vivax,nbinomial,model5,13001,Rio Negro,AM,2012,7,115,99826,466.8122533207781,587.3161625456991,-120.50390922492096,205.30723458818346,3708.4276641355927,TRUE,109
P. vivax,nbinomial,model5,13001,Rio Negro,AM,2012,8,116,99826,500.8715164386032,694.9463436135112,-194.07482717490802,252.81489792238494,4021.1718389998587,TRUE,109
P. vivax,nbinomial,model5,13001,Rio Negro,AM,2012,9,117,99826,507.88371766874366,710.4996751835127,-202.6159575147691,231.5779456253882,5611.1884679342,TRUE,109
P. vivax,nbinomial,model5,13001,Rio Negro,AM,2012,10,118,99826,437.7617053673392,737.0192948436875,-299.2575894763483,265.01111934766493,3876.845711538067,TRUE,109
P. vivax,nbinomial,model5,13001,Rio Negro,AM,2012,11,119,99826,435.75821930158475,710.6263823002773,-274.8681629986926,268.1666099012282,4804.985675074629,TRUE,109
P. vivax,nbinomial,model5,13001,Rio Negro,AM,2012,12,120,99826,435.75821930158475,614.5870928176311,-178.82887351604631,220.8092080219582,3556.4882896239433,TRUE,109
