codMunRes6,codMunRes,idMes,numCasos,edad,delay,para,agriPecu,dom,turViaj,gariMine,roadHuntwood,impo,male,populacao,ano,nomeMunRes,codMicroRes,nomeMicroRes,codUF,siglaUF,mes,Y,rhum,temp
120039,1200393,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5189,2003,Porto Walter,12001,Cruzeiro do Sul,12,AC,3,0,91.56451612903226,298.1406451612903
120040,1200401,3,25,25.64,3.92,3.96,0.44,0.08,0,0,0,0.52,0.64,274555,2003,Rio Branco,12004,Rio Branco,12,AC,3,25,94.58870967741936,297.1209677419355
120042,1200427,3,3,9,4.333333333333333,2.6666666666666665,0.3333333333333333,0.3333333333333333,0,0,0,0,0.6666666666666666,8541,2003,Rodrigues Alves,12001,Cruzeiro do Sul,12,AC,3,3,91.56451612903226,298.1406451612903
120043,1200435,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2729,2003,Santa Rosa do Purus,12003,Sena Madureira,12,AC,3,0,85.59677419354838,298.53903225806454
120050,1200500,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31129,2003,Sena Madureira,12003,Sena Madureira,12,AC,3,0,94.58870967741936,297.1209677419355
120045,1200450,3,7,21.142857142857142,3.2857142857142856,2.857142857142857,0.42857142857142855,0,0.14285714285714285,0,0,0.2857142857142857,0.5714285714285714,21174,2003,Senador Guiomard,12004,Rio Branco,12,AC,3,7,94.58870967741936,297.1209677419355
120060,1200609,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26834,2003,Tarauacá,12002,Tarauacá,12,AC,3,0,94.7258064516129,296.1058064516129
120070,1200708,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12357,2003,Xapuri,12005,Brasiléia,12,AC,3,0,94.58870967741936,297.1209677419355
120001,1200013,4,2,37.5,7,4.5,0.5,0.5,0,0,0,0.5,0.5,8695,2003,Acrelândia,12004,Rio Branco,12,AC,4,2,93.5,296.727
120005,1200054,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3667,2003,Assis Brasil,12005,Brasiléia,12,AC,4,0,84.89166666666667,297.97933333333333
120010,1200104,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17944,2003,Brasiléia,12005,Brasiléia,12,AC,4,0,93.5,296.727
120013,1200138,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6641,2003,Bujari,12004,Rio Branco,12,AC,4,0,93.5,296.727
120017,1200179,4,2,8.5,2.5,3.5,0,0,0,0,0,0,0.5,6196,2003,Capixaba,12004,Rio Branco,12,AC,4,2,93.5,296.727
120020,1200203,4,3,19.666666666666668,1,3,0,0.6666666666666666,0,0,0,0,0.3333333333333333,73488,2003,Cruzeiro do Sul,12001,Cruzeiro do Sul,12,AC,4,3,91.325,297.589
120025,1200252,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12137,2003,Epitaciolândia,12005,Brasiléia,12,AC,4,0,93.5,296.727
120030,1200302,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29481,2003,Feijó,12002,Tarauacá,12,AC,4,0,95.425,295.56233333333336
120032,1200328,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4529,2003,Jordão,12002,Tarauacá,12,AC,4,0,95.6,297.49766666666665
120033,1200336,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12197,2003,Mâncio Lima,12001,Cruzeiro do Sul,12,AC,4,0,91.325,297.589
120034,1200344,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6915,2003,Manoel Urbano,12003,Sena Madureira,12,AC,4,0,84.89166666666667,297.97933333333333
120035,1200351,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8362,2003,Marechal Thaumaturgo,12001,Cruzeiro do Sul,12,AC,4,0,95.6,297.49766666666665
120038,1200385,4,18,25.38888888888889,3.3333333333333335,3.388888888888889,0.3888888888888889,0,0.1111111111111111,0,0.1111111111111111,0.3888888888888889,0.8888888888888888,16131,2003,Plácido de Castro,12004,Rio Branco,12,AC,4,18,93.5,296.727
120080,1200807,4,11,27,10.818181818181818,4.181818181818182,0.3636363636363637,0.18181818181818185,0,0,0,0,0.6363636363636364,12116,2003,Porto Acre,12004,Rio Branco,12,AC,4,11,93.5,296.727
120039,1200393,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5189,2003,Porto Walter,12001,Cruzeiro do Sul,12,AC,4,0,91.325,297.589
120040,1200401,4,33,26.575757575757574,5.848484848484849,3.8484848484848486,0.4545454545454546,0.06060606060606061,0,0,0.0303030303030303,0.2727272727272727,0.7878787878787878,274555,2003,Rio Branco,12004,Rio Branco,12,AC,4,33,93.5,296.727
120042,1200427,4,5,10.4,3.2,3.4,0.2,0.4,0,0,0,0.4,0.6,8541,2003,Rodrigues Alves,12001,Cruzeiro do Sul,12,AC,4,5,91.325,297.589
120043,1200435,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2729,2003,Santa Rosa do Purus,12003,Sena Madureira,12,AC,4,0,84.89166666666667,297.97933333333333
120050,1200500,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31129,2003,Sena Madureira,12003,Sena Madureira,12,AC,4,0,93.5,296.727
120045,1200450,4,2,27,3.5,2.5,0.5,0,0,0,0,0.5,0.5,21174,2003,Senador Guiomard,12004,Rio Branco,12,AC,4,2,93.5,296.727
120060,1200609,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26834,2003,Tarauacá,12002,Tarauacá,12,AC,4,0,95.425,295.56233333333336
120070,1200708,4,1,26,16,4,0,1,0,0,0,0,0,12357,2003,Xapuri,12005,Brasiléia,12,AC,4,1,93.5,296.727
120001,1200013,5,3,22.666666666666668,2,3.3333333333333335,0.6666666666666666,0,0,0,0,0.3333333333333333,1,8695,2003,Acrelândia,12004,Rio Branco,12,AC,5,3,92.49193548387096,296.4725806451613
120005,1200054,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3667,2003,Assis Brasil,12005,Brasiléia,12,AC,5,0,83.93548387096774,297.98225806451615
120010,1200104,5,1,20,5,2,0,0,0,0,1,1,1,17944,2003,Brasiléia,12005,Brasiléia,12,AC,5,1,92.49193548387096,296.4725806451613
120013,1200138,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6641,2003,Bujari,12004,Rio Branco,12,AC,5,0,92.49193548387096,296.4725806451613
120017,1200179,5,11,27.727272727272727,4,3.8181818181818183,0.8181818181818182,0,0,0,0.09090909090909093,0.2727272727272727,0.9090909090909092,6196,2003,Capixaba,12004,Rio Branco,12,AC,5,11,92.49193548387096,296.4725806451613
120020,1200203,5,2,5.5,4.5,3,0.5,0,0,0,0,0,0.5,73488,2003,Cruzeiro do Sul,12001,Cruzeiro do Sul,12,AC,5,2,91.36290322580643,297.1554838709677
120025,1200252,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12137,2003,Epitaciolândia,12005,Brasiléia,12,AC,5,0,92.49193548387096,296.4725806451613
120030,1200302,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29481,2003,Feijó,12002,Tarauacá,12,AC,5,0,95.83064516129032,295.1483870967742
120032,1200328,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4529,2003,Jordão,12002,Tarauacá,12,AC,5,0,95.68548387096774,297.1577419354839
120033,1200336,5,17,12.764705882352942,3.2941176470588234,3.588235294117647,0.2352941176470588,0.4705882352941176,0,0,0,0.4117647058823529,0.5294117647058824,12197,2003,Mâncio Lima,12001,Cruzeiro do Sul,12,AC,5,17,91.36290322580643,297.1554838709677
