codMunRes6,codMunRes,idMes,numCasos,edad,delay,para,agriPecu,dom,turViaj,gariMine,roadHuntwood,impo,male,populacao,ano,nomeMunRes,codMicroRes,nomeMicroRes,codUF,siglaUF,mes,Y,rhum,temp
130290,1302900,2,5,31,10.6,4.4,0,0.2,0,0.4,0.2,0.4,0.8,42974,2003,Maués,13010,Parintins,13,AM,2,5,96.91071428571428,297.17214285714283
130300,1303007,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16113,2003,Nhamundá,13010,Parintins,13,AM,2,0,96.91071428571428,297.17214285714283
130310,1303106,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27145,2003,Nova Olinda do Norte,13009,Itacoatiara,13,AM,2,0,94.3125,297.97464285714284
130320,1303205,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8314,2003,Novo Airão,13001,Rio Negro,13,AM,2,0,95.80357142857144,297.855
130330,1303304,2,2,14.5,1,4.5,0,0,0,0,0,0,1,18819,2003,Novo Aripuanã,13013,Madeira,13,AM,2,2,94.3125,297.97464285714284
130340,1303403,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99813,2003,Parintins,13010,Parintins,13,AM,2,0,96.91071428571428,297.17214285714283
130350,1303502,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17119,2003,Pauini,13011,Boca do Acre,13,AM,2,0,95.36607142857144,297.5225
130353,1303536,2,10,18.6,1.3,4.3,0.3,0.1,0,0,0,0,0.5,21569,2003,Presidente Figueiredo,13008,Rio Preto da Eva,13,AM,2,10,95.80357142857144,297.855
130356,1303569,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21991,2003,Rio Preto da Eva,13008,Rio Preto da Eva,13,AM,2,0,95.80357142857144,297.855
130360,1303601,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9164,2003,Santa Isabel do Rio Negro,13001,Rio Negro,13,AM,2,0,96.20535714285714,297.7942857142857
130370,1303700,2,1,24,3,3,0,0,0,0,1,0,1,31611,2003,Santo Antônio do Içá,13003,Alto Solimões,13,AM,2,1,92.80357142857144,298.365
130380,1303809,2,3,29.666666666666668,1.3333333333333333,4,0,0,0,0,0,0,1,32144,2003,São Gabriel da Cachoeira,13001,Rio Negro,13,AM,2,3,94.75,297.5557142857143
130390,1303908,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26136,2003,São Paulo de Olivença,13003,Alto Solimões,13,AM,2,0,96.16071428571428,297.83714285714285
130395,1303957,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7967,2003,São Sebastião do Uatumã,13010,Parintins,13,AM,2,0,96.91071428571428,297.17214285714283
130400,1304005,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8426,2003,Silves,13009,Itacoatiara,13,AM,2,0,96.91071428571428,297.17214285714283
130406,1304062,2,5,30,11.2,4.6,0,0,0.2,0,0.8,1,1,41998,2003,Tabatinga,13003,Alto Solimões,13,AM,2,5,97.08928571428572,297.4296428571429
130410,1304104,2,5,22,1.2,2.6,0.2,0,0,0,0,0,0.6,19119,2003,Tapauá,13012,Purus,13,AM,2,5,96.375,297.8875
130420,1304203,2,8,18.625,2.125,3.375,0.5,0,0,0.125,0,0,0.5,67688,2003,Tefé,13005,Tefé,13,AM,2,8,96.09821428571428,296.9785714285714
130423,1304237,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17211,2003,Tonantins,13003,Alto Solimões,13,AM,2,0,92.80357142857144,298.365
130426,1304260,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11747,2003,Uarini,13005,Tefé,13,AM,2,0,96.09821428571428,296.9785714285714
130430,1304302,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21542,2003,Urucará,13010,Parintins,13,AM,2,0,96.91071428571428,297.17214285714283
130440,1304401,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11598,2003,Urucurituba,13009,Itacoatiara,13,AM,2,0,96.91071428571428,297.17214285714283
130002,1300029,3,10,12.6,0,4,0,0,0,0,0,0,0.3,13278,2003,Alvarães,13005,Tefé,13,AM,3,10,95.88709677419357,297.09741935483873
130006,1300060,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8111,2003,Amaturá,13003,Alto Solimões,13,AM,3,0,92.20967741935485,298.41225806451615
130008,1300086,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6729,2003,Anamã,13006,Coari,13,AM,3,0,89.35483870967742,298.7738709677419
130010,1300102,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12138,2003,Anori,13006,Coari,13,AM,3,0,89.35483870967742,298.7738709677419
130014,1300144,3,2,5,0,5.5,0,0,0,0,0,0,0,16369,2003,Apuí,13013,Madeira,13,AM,3,2,96.01612903225806,297.2609677419355
130020,1300201,3,27,23.51851851851852,1.6666666666666667,2,0.4444444444444444,0.03703703703703703,0,0,0.14814814814814814,0,0.48148148148148145,11682,2003,Atalaia do Norte,13003,Alto Solimões,13,AM,3,27,96.00806451612904,297.51
130030,1300300,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26575,2003,Autazes,13007,Manaus,13,AM,3,0,95.40322580645162,298.0706451612903
130040,1300409,3,1,17,17,2,0,0,0,0,1,0,0,28252,2003,Barcelos,13001,Rio Negro,13,AM,3,1,93.39516129032258,298.11870967741936
130050,1300508,3,1,47,3,5,0,0,1,0,0,1,1,24518,2003,Barreirinha,13010,Parintins,13,AM,3,1,96.44354838709675,297.551935483871
130060,1300607,3,14,24.142857142857142,7.142857142857143,4.142857142857143,0,0,0,0,0.5714285714285714,1,0.6428571428571429,24731,2003,Benjamin Constant,13003,Alto Solimões,13,AM,3,14,96.00806451612904,297.51
130063,1300631,3,6,24.5,3.6666666666666665,4,0.8333333333333334,0,0,0,0.16666666666666666,0,0.6666666666666666,12148,2003,Beruri,13006,Coari,13,AM,3,6,96.44354838709675,298.0264516129032
130068,1300680,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11399,2003,Boa Vista do Ramos,13010,Parintins,13,AM,3,0,96.44354838709675,297.551935483871
130070,1300706,3,16,32.1875,4.875,3.625,0.3125,0.125,0,0,0.125,0,0.625,27561,2003,Boca do Acre,13011,Boca do Acre,13,AM,3,16,96.36290322580643,297.3238709677419
130080,1300805,3,8,23.75,5.25,2.875,0.125,0.125,0,0,0,0.125,0.625,32131,2003,Borba,13013,Madeira,13,AM,3,8,94.37903225806453,298.1948387096774
130083,1300839,3,1,61,3,4,1,0,0,0,0,0,1,9411,2003,Caapiranga,13006,Coari,13,AM,3,1,95.40322580645162,298.0706451612903
130090,1300904,3,3,14.666666666666666,1.3333333333333333,3,0,0,0,0,0,0,0.3333333333333333,11311,2003,Canutama,13012,Purus,13,AM,3,3,91.6774193548387,298.5461290322581
130100,1301001,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24691,2003,Carauari,13004,Juruá,13,AM,3,0,81.85483870967742,299.3032258064516
130110,1301100,3,37,24.45945945945946,2.6486486486486487,3.3513513513513513,0.4594594594594595,0.08108108108108109,0.02702702702702703,0,0,0.05405405405405406,0.5135135135135135,26241,2003,Careiro,13007,Manaus,13,AM,3,37,94.37903225806453,298.1948387096774
130115,1301159,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16992,2003,Careiro da Várzea,13007,Manaus,13,AM,3,0,95.40322580645162,298.0706451612903
130120,1301209,3,51,21.50980392156863,1.4705882352941178,3.0588235294117645,0.1176470588235294,0,0.0392156862745098,0,0,0,0.5294117647058824,75851,2003,Coari,13006,Coari,13,AM,3,51,96.44354838709675,298.0264516129032
130130,1301308,3,4,25.75,0,2.5,0.25,0,0,0,0,0,0.5,18753,2003,Codajás,13006,Coari,13,AM,3,4,96.44354838709675,298.0264516129032
130140,1301407,3,11,13.363636363636363,3.909090909090909,3.909090909090909,0.2727272727272727,0.18181818181818185,0,0,0,0,0.4545454545454546,27831,2003,Eirunepé,13004,Juruá,13,AM,3,11,94.7258064516129,296.1058064516129
130150,1301506,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19898,2003,Envira,13004,Juruá,13,AM,3,0,94.7258064516129,296.1058064516129
