especie,familia,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,bell,model6_cnes,15011,Cametá,PA,2012,1,109,449907,404.97258322275496,245.3933242230959,159.57925899965906,99.15938182779996,1057.8019457354521,TRUE,109
P. vivax,bell,model6_cnes,15011,Cametá,PA,2012,2,110,449907,686.3640707968536,162.73987868434986,523.6241921125038,57.77860757889964,699.2611806439995,TRUE,109
P. vivax,bell,model6_cnes,15011,Cametá,PA,2012,3,111,449907,368.0760690542712,213.37448428754652,154.7015847667247,77.01591662276871,893.8736227709279,TRUE,109
P. vivax,bell,model6_cnes,15012,Tomé-Açu,PA,2012,1,109,299079,63.86272523313238,25.482592357041174,38.38013287609121,9.010997094413183,109.56971235024838,TRUE,109
P. vivax,bell,model6_cnes,15012,Tomé-Açu,PA,2012,2,110,299079,33.77034161542603,18.54457455428703,15.225767061138995,7.180377091002712,79.24327685996008,TRUE,109
P. vivax,bell,model6_cnes,15012,Tomé-Açu,PA,2012,3,111,299079,34.43906125137505,16.95372741921999,17.48533383215506,6.1772976370791675,75.45665192139865,TRUE,109
P. vivax,bell,model6_cnes,15013,Guamá,PA,2012,1,109,441719,45.50404216255131,29.721134919909815,15.782907242641492,11.200559631802118,124.1173687344216,TRUE,109
P. vivax,bell,model6_cnes,15013,Guamá,PA,2012,2,110,441719,43.240159467897016,27.93364071660187,15.306518751295144,10.28368714046713,120.01974105709735,TRUE,109
P. vivax,bell,model6_cnes,15013,Guamá,PA,2012,3,111,441719,33.73185215034898,30.529768036883706,3.202084113465272,12.666423676590775,133.54078045092007,TRUE,109
P. vivax,bell,model6_cnes,15014,Itaituba,PA,2012,1,109,213017,615.9132839163071,355.54091055364654,260.3723733626606,153.8609594539403,1450.1659491965409,TRUE,109
P. vivax,bell,model6_cnes,15014,Itaituba,PA,2012,2,110,213017,547.3741532365962,317.6273045280756,229.74684870852053,124.28585511954446,1337.5458296755655,TRUE,109
P. vivax,bell,model6_cnes,15014,Itaituba,PA,2012,3,111,213017,587.2770717830033,352.4205252105908,234.85654657241247,155.3397146706601,1494.7633287484089,TRUE,109
