especie,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,paper_replica,15015,Altamira,PA,2014,1,133,290730,45.74691294328071,43.03824273486789,2.708670208412819,17.00030956557631,322.10298214838497,TRUE,133
P. vivax,paper_replica,15015,Altamira,PA,2014,2,134,290730,30.95655763079146,39.4935498453399,-8.536992214548441,10.82619612699068,290.75086850342234,TRUE,133
P. vivax,paper_replica,15015,Altamira,PA,2014,3,135,290730,26.141093110446118,40.0985081061167,-13.957414995670579,12.88996663571011,320.57235235441726,TRUE,133
P. vivax,paper_replica,15016,Tucuruí,PA,2014,1,133,356928,11.486910525372064,33.68898215086535,-22.202071625493286,11.059653487538103,211.89147391070463,TRUE,133
P. vivax,paper_replica,15016,Tucuruí,PA,2014,2,134,356928,10.646404877174108,30.914310939844018,-20.26790606266991,10.779484938138786,258.4764994620761,FALSE,133
P. vivax,paper_replica,15016,Tucuruí,PA,2014,3,135,356928,13.167921821767976,31.387855907644433,-18.219934085876456,11.605982158866777,213.2923166577012,TRUE,133
P. vivax,paper_replica,15017,Paragominas,PA,2014,1,133,322755,2.478660284116435,17.374389015556343,-14.895728731439908,4.322163870428034,140.97380365912224,FALSE,133
P. vivax,paper_replica,15017,Paragominas,PA,2014,2,134,322755,1.5491626775727718,15.943420947796419,-14.394258270223647,6.033988629145947,118.51094483431692,FALSE,133
P. vivax,paper_replica,15017,Paragominas,PA,2014,3,135,322755,0.9294976065436632,16.187649130800473,-15.25815152425681,4.95732056823287,122.91831265201125,FALSE,133
P. vivax,paper_replica,15018,São Félix do Xingu,PA,2014,1,133,193850,4.642765024503482,3.1395590037548353,1.5032060207486464,0,24.245550683518186,TRUE,133
P. vivax,paper_replica,15018,São Félix do Xingu,PA,2014,2,134,193850,18.571060098013927,2.8810009595017236,15.690059138512204,0,19.383543977302004,TRUE,133
P. vivax,paper_replica,15018,São Félix do Xingu,PA,2014,3,135,193850,17.539334537013154,2.9251552261167353,14.614179310896418,0,23.484653082280104,TRUE,133
P. vivax,paper_replica,15019,Parauapebas,PA,2014,1,133,292211,2.053310792543744,2.0432884018978714,0.010022390645872736,0,14.895058707577736,TRUE,133
P. vivax,paper_replica,15019,Parauapebas,PA,2014,2,134,292211,0.6844369308479147,1.8750096555425275,-1.1905727246946127,0,14.048068005653434,TRUE,133
P. vivax,paper_replica,15019,Parauapebas,PA,2014,3,135,292211,0.6844369308479147,1.9037393633160862,-1.2193024324681714,0,12.319864755262465,TRUE,133
P. vivax,paper_replica,15020,Marabá,PA,2014,1,133,309469,2.2619389987365457,6.145259533947673,-3.8833205352111273,1.1228911458013568,53.179801531009545,TRUE,133
P. vivax,paper_replica,15020,Marabá,PA,2014,2,134,309469,2.2619389987365457,5.6391395452518935,-3.377200546515348,0.6462682853532987,53.47870061298532,TRUE,133
P. vivax,paper_replica,15020,Marabá,PA,2014,3,135,309469,0.969402428029948,5.725531074408491,-4.756128646378543,0.969402428029948,46.07085039212326,TRUE,133
P. vivax,paper_replica,15021,Redenção,PA,2014,1,133,188791,2.6484313341208003,1.3982136764808037,1.2502176576399966,0,12.209268450296864,TRUE,133
P. vivax,paper_replica,15021,Redenção,PA,2014,2,134,188791,4.237490134593281,1.2830660388275437,2.954424095765737,0,10.342124359741714,TRUE,133
